U+1F794	🞔	\xf0\x9f\x9e\x94	WHITE SQUARE CONTAINING BLACK VERY SMALL SQUARE
U+1F795	🞕	\xf0\x9f\x9e\x95	WHITE SQUARE CONTAINING BLACK MEDIUM SQUARE
U+1F796	🞖	\xf0\x9f\x9e\x96	SQUARE TARGET
U+1F797	🞗	\xf0\x9f\x9e\x97	BLACK TINY DIAMOND
U+1F798	🞘	\xf0\x9f\x9e\x98	BLACK VERY SMALL DIAMOND
U+1F799	🞙	\xf0\x9f\x9e\x99	BLACK MEDIUM SMALL DIAMOND
U+1F79A	🞚	\xf0\x9f\x9e\x9a	WHITE DIAMOND CONTAINING BLACK VERY SMALL DIAMOND
U+1F79B	🞛	\xf0\x9f\x9e\x9b	WHITE DIAMOND CONTAINING BLACK MEDIUM DIAMOND
U+1F79C	🞜	\xf0\x9f\x9e\x9c	DIAMOND TARGET
U+1F79D	🞝	\xf0\x9f\x9e\x9d	BLACK TINY LOZENGE
U+1F79E	🞞	\xf0\x9f\x9e\x9e	BLACK VERY SMALL LOZENGE
U+1F79F	🞟	\xf0\x9f\x9e\x9f	BLACK MEDIUM SMALL LOZENGE
U+1F7A0	🞠	\xf0\x9f\x9e\xa0	WHITE LOZENGE CONTAINING BLACK SMALL LOZENGE
U+1F7A1	🞡	\xf0\x9f\x9e\xa1	THIN GREEK CROSS
U+1F7A2	🞢	\xf0\x9f\x9e\xa2	LIGHT GREEK CROSS
U+1F7A3	🞣	\xf0\x9f\x9e\xa3	MEDIUM GREEK CROSS
U+1F7A4	🞤	\xf0\x9f\x9e\xa4	BOLD GREEK CROSS
U+1F7A5	🞥	\xf0\x9f\x9e\xa5	VERY BOLD GREEK CROSS
U+1F7A6	🞦	\xf0\x9f\x9e\xa6	VERY HEAVY GREEK CROSS
U+1F7A7	🞧	\xf0\x9f\x9e\xa7	EXTREMELY HEAVY GREEK CROSS
U+1F7A8	🞨	\xf0\x9f\x9e\xa8	THIN SALTIRE
U+1F7A9	🞩	\xf0\x9f\x9e\xa9	LIGHT SALTIRE
U+1F7AA	🞪	\xf0\x9f\x9e\xaa	MEDIUM SALTIRE
U+1F7AB	🞫	\xf0\x9f\x9e\xab	BOLD SALTIRE
U+1F7AC	🞬	\xf0\x9f\x9e\xac	HEAVY SALTIRE
U+1F7AD	🞭	\xf0\x9f\x9e\xad	VERY HEAVY SALTIRE
U+1F7AE	🞮	\xf0\x9f\x9e\xae	EXTREMELY HEAVY SALTIRE
U+1F7AF	🞯	\xf0\x9f\x9e\xaf	LIGHT FIVE SPOKED ASTERISK
U+1F7B0	🞰	\xf0\x9f\x9e\xb0	MEDIUM FIVE SPOKED ASTERISK
U+1F7B1	🞱	\xf0\x9f\x9e\xb1	BOLD FIVE SPOKED ASTERISK
U+1F7B2	🞲	\xf0\x9f\x9e\xb2	HEAVY FIVE SPOKED ASTERISK
U+1F7B3	🞳	\xf0\x9f\x9e\xb3	VERY HEAVY FIVE SPOKED ASTERISK
U+1F7B4	🞴	\xf0\x9f\x9e\xb4	EXTREMELY HEAVY FIVE SPOKED ASTERISK
U+1F7B5	🞵	\xf0\x9f\x9e\xb5	LIGHT SIX SPOKED ASTERISK
U+1F7B6	🞶	\xf0\x9f\x9e\xb6	MEDIUM SIX SPOKED ASTERISK
U+1F7B7	🞷	\xf0\x9f\x9e\xb7	BOLD SIX SPOKED ASTERISK
U+1F7B8	🞸	\xf0\x9f\x9e\xb8	HEAVY SIX SPOKED ASTERISK
U+1F7B9	🞹	\xf0\x9f\x9e\xb9	VERY HEAVY SIX SPOKED ASTERISK
U+1F7BA	🞺	\xf0\x9f\x9e\xba	EXTREMELY HEAVY SIX SPOKED ASTERISK
U+1F7BB	🞻	\xf0\x9f\x9e\xbb	LIGHT EIGHT SPOKED ASTERISK
U+1F7BC	🞼	\xf0\x9f\x9e\xbc	MEDIUM EIGHT SPOKED ASTERISK
U+1F7BD	🞽	\xf0\x9f\x9e\xbd	BOLD EIGHT SPOKED ASTERISK
U+1F7BE	🞾	\xf0\x9f\x9e\xbe	HEAVY EIGHT SPOKED ASTERISK
U+1F7BF	🞿	\xf0\x9f\x9e\xbf	VERY HEAVY EIGHT SPOKED ASTERISK
U+1F7C0	🟀	\xf0\x9f\x9f\x80	LIGHT THREE POINTED BLACK STAR
U+1F7C1	🟁	\xf0\x9f\x9f\x81	MEDIUM THREE POINTED BLACK STAR
U+1F7C2	🟂	\xf0\x9f\x9f\x82	THREE POINTED BLACK STAR
U+1F7C3	🟃	\xf0\x9f\x9f\x83	MEDIUM THREE POINTED PINWHEEL STAR
U+1F7C4	🟄	\xf0\x9f\x9f\x84	LIGHT FOUR POINTED BLACK STAR
U+1F7C5	🟅	\xf0\x9f\x9f\x85	MEDIUM FOUR POINTED BLACK STAR
U+1F7C6	🟆	\xf0\x9f\x9f\x86	FOUR POINTED BLACK STAR
U+1F7C7	🟇	\xf0\x9f\x9f\x87	MEDIUM FOUR POINTED PINWHEEL STAR
U+1F7C8	🟈	\xf0\x9f\x9f\x88	REVERSE LIGHT FOUR POINTED PINWHEEL STAR
U+1F7C9	🟉	\xf0\x9f\x9f\x89	LIGHT FIVE POINTED BLACK STAR
U+1F7CA	🟊	\xf0\x9f\x9f\x8a	HEAVY FIVE POINTED BLACK STAR
U+1F7CB	🟋	\xf0\x9f\x9f\x8b	MEDIUM SIX POINTED BLACK STAR
U+1F7CC	🟌	\xf0\x9f\x9f\x8c	HEAVY SIX POINTED BLACK STAR
U+1F7CD	🟍	\xf0\x9f\x9f\x8d	SIX POINTED PINWHEEL STAR
U+1F7CE	🟎	\xf0\x9f\x9f\x8e	MEDIUM EIGHT POINTED BLACK STAR
U+1F7CF	🟏	\xf0\x9f\x9f\x8f	HEAVY EIGHT POINTED BLACK STAR
U+1F7D0	🟐	\xf0\x9f\x9f\x90	VERY HEAVY EIGHT POINTED BLACK STAR
U+1F7D1	🟑	\xf0\x9f\x9f\x91	HEAVY EIGHT POINTED PINWHEEL STAR
U+1F7D2	🟒	\xf0\x9f\x9f\x92	LIGHT TWELVE POINTED BLACK STAR
U+1F7D3	🟓	\xf0\x9f\x9f\x93	HEAVY TWELVE POINTED BLACK STAR
U+1F7D4	🟔	\xf0\x9f\x9f\x94	HEAVY TWELVE POINTED PINWHEEL STAR
U+1F7D5	🟕	\xf0\x9f\x9f\x95	CIRCLED TRIANGLE
U+1F7D6	🟖	\xf0\x9f\x9f\x96	NEGATIVE CIRCLED TRIANGLE
U+1F7D7	🟗	\xf0\x9f\x9f\x97	CIRCLED SQUARE
U+1F7D8	🟘	\xf0\x9f\x9f\x98	NEGATIVE CIRCLED SQUARE
U+1F7D9	🟙	\xf0\x9f\x9f\x99	
U+1F7DA	🟚	\xf0\x9f\x9f\x9a	
U+1F7DB	🟛	\xf0\x9f\x9f\x9b	
U+1F7DC	🟜	\xf0\x9f\x9f\x9c	
U+1F7DD	🟝	\xf0\x9f\x9f\x9d	
U+1F7DE	🟞	\xf0\x9f\x9f\x9e	
U+1F7DF	🟟	\xf0\x9f\x9f\x9f	
U+1F7E0	🟠	\xf0\x9f\x9f\xa0	LARGE ORANGE CIRCLE
U+1F7E1	🟡	\xf0\x9f\x9f\xa1	LARGE YELLOW CIRCLE
U+1F7E2	🟢	\xf0\x9f\x9f\xa2	LARGE GREEN CIRCLE
U+1F7E3	🟣	\xf0\x9f\x9f\xa3	LARGE PURPLE CIRCLE
U+1F7E4	🟤	\xf0\x9f\x9f\xa4	LARGE BROWN CIRCLE
U+1F7E5	🟥	\xf0\x9f\x9f\xa5	LARGE RED SQUARE
U+1F7E6	🟦	\xf0\x9f\x9f\xa6	LARGE BLUE SQUARE
U+1F7E7	🟧	\xf0\x9f\x9f\xa7	LARGE ORANGE SQUARE
U+1F7E8	🟨	\xf0\x9f\x9f\xa8	LARGE YELLOW SQUARE
U+1F7E9	🟩	\xf0\x9f\x9f\xa9	LARGE GREEN SQUARE
U+1F7EA	🟪	\xf0\x9f\x9f\xaa	LARGE PURPLE SQUARE
U+1F7EB	🟫	\xf0\x9f\x9f\xab	LARGE BROWN SQUARE
U+1F7EC	🟬	\xf0\x9f\x9f\xac	
U+1F7ED	🟭	\xf0\x9f\x9f\xad	
U+1F7EE	🟮	\xf0\x9f\x9f\xae	
U+1F7EF	🟯	\xf0\x9f\x9f\xaf	
U+1F7F0	🟰	\xf0\x9f\x9f\xb0	
U+1F7F1	🟱	\xf0\x9f\x9f\xb1	
U+1F7F2	🟲	\xf0\x9f\x9f\xb2	
U+1F7F3	🟳	\xf0\x9f\x9f\xb3	
U+1F7F4	🟴	\xf0\x9f\x9f\xb4	
U+1F7F5	🟵	\xf0\x9f\x9f\xb5	
U+1F7F6	🟶	\xf0\x9f\x9f\xb6	
U+1F7F7	🟷	\xf0\x9f\x9f\xb7	
U+1F7F8	🟸	\xf0\x9f\x9f\xb8	
U+1F7F9	🟹	\xf0\x9f\x9f\xb9	
U+1F7FA	🟺	\xf0\x9f\x9f\xba	
U+1F7FB	🟻	\xf0\x9f\x9f\xbb	
U+1F7FC	🟼	\xf0\x9f\x9f\xbc	
U+1F7FD	🟽	\xf0\x9f\x9f\xbd	
U+1F7FE	🟾	\xf0\x9f\x9f\xbe	
U+1F7FF	🟿	\xf0\x9f\x9f\xbf	
U+1F800	🠀	\xf0\x9f\xa0\x80	LEFTWARDS ARROW WITH SMALL TRIANGLE ARROWHEAD
U+1F801	🠁	\xf0\x9f\xa0\x81	UPWARDS ARROW WITH SMALL TRIANGLE ARROWHEAD
U+1F802	🠂	\xf0\x9f\xa0\x82	RIGHTWARDS ARROW WITH SMALL TRIANGLE ARROWHEAD
U+1F803	🠃	\xf0\x9f\xa0\x83	DOWNWARDS ARROW WITH SMALL TRIANGLE ARROWHEAD
U+1F804	🠄	\xf0\x9f\xa0\x84	LEFTWARDS ARROW WITH MEDIUM TRIANGLE ARROWHEAD
U+1F805	🠅	\xf0\x9f\xa0\x85	UPWARDS ARROW WITH MEDIUM TRIANGLE ARROWHEAD
U+1F806	🠆	\xf0\x9f\xa0\x86	RIGHTWARDS ARROW WITH MEDIUM TRIANGLE ARROWHEAD
U+1F807	🠇	\xf0\x9f\xa0\x87	DOWNWARDS ARROW WITH MEDIUM TRIANGLE ARROWHEAD
U+1F808	🠈	\xf0\x9f\xa0\x88	LEFTWARDS ARROW WITH LARGE TRIANGLE ARROWHEAD
U+1F809	🠉	\xf0\x9f\xa0\x89	UPWARDS ARROW WITH LARGE TRIANGLE ARROWHEAD
U+1F80A	🠊	\xf0\x9f\xa0\x8a	RIGHTWARDS ARROW WITH LARGE TRIANGLE ARROWHEAD
U+1F80B	🠋	\xf0\x9f\xa0\x8b	DOWNWARDS ARROW WITH LARGE TRIANGLE ARROWHEAD
U+1F80C	🠌	\xf0\x9f\xa0\x8c	
U+1F80D	🠍	\xf0\x9f\xa0\x8d	
U+1F80E	🠎	\xf0\x9f\xa0\x8e	
U+1F80F	🠏	\xf0\x9f\xa0\x8f	
U+1F810	🠐	\xf0\x9f\xa0\x90	LEFTWARDS ARROW WITH SMALL EQUILATERAL ARROWHEAD
U+1F811	🠑	\xf0\x9f\xa0\x91	UPWARDS ARROW WITH SMALL EQUILATERAL ARROWHEAD
U+1F812	🠒	\xf0\x9f\xa0\x92	RIGHTWARDS ARROW WITH SMALL EQUILATERAL ARROWHEAD
U+1F813	🠓	\xf0\x9f\xa0\x93	DOWNWARDS ARROW WITH SMALL EQUILATERAL ARROWHEAD
U+1F814	🠔	\xf0\x9f\xa0\x94	LEFTWARDS ARROW WITH EQUILATERAL ARROWHEAD
U+1F815	🠕	\xf0\x9f\xa0\x95	UPWARDS ARROW WITH EQUILATERAL ARROWHEAD
U+1F816	🠖	\xf0\x9f\xa0\x96	RIGHTWARDS ARROW WITH EQUILATERAL ARROWHEAD
U+1F817	🠗	\xf0\x9f\xa0\x97	DOWNWARDS ARROW WITH EQUILATERAL ARROWHEAD
U+1F818	🠘	\xf0\x9f\xa0\x98	HEAVY LEFTWARDS ARROW WITH EQUILATERAL ARROWHEAD
U+1F819	🠙	\xf0\x9f\xa0\x99	HEAVY UPWARDS ARROW WITH EQUILATERAL ARROWHEAD
U+1F81A	🠚	\xf0\x9f\xa0\x9a	HEAVY RIGHTWARDS ARROW WITH EQUILATERAL ARROWHEAD
U+1F81B	🠛	\xf0\x9f\xa0\x9b	HEAVY DOWNWARDS ARROW WITH EQUILATERAL ARROWHEAD
U+1F81C	🠜	\xf0\x9f\xa0\x9c	HEAVY LEFTWARDS ARROW WITH LARGE EQUILATERAL ARROWHEAD
U+1F81D	🠝	\xf0\x9f\xa0\x9d	HEAVY UPWARDS ARROW WITH LARGE EQUILATERAL ARROWHEAD
U+1F81E	🠞	\xf0\x9f\xa0\x9e	HEAVY RIGHTWARDS ARROW WITH LARGE EQUILATERAL ARROWHEAD
U+1F81F	🠟	\xf0\x9f\xa0\x9f	HEAVY DOWNWARDS ARROW WITH LARGE EQUILATERAL ARROWHEAD
U+1F820	🠠	\xf0\x9f\xa0\xa0	LEFTWARDS TRIANGLE-HEADED ARROW WITH NARROW SHAFT
U+1F821	🠡	\xf0\x9f\xa0\xa1	UPWARDS TRIANGLE-HEADED ARROW WITH NARROW SHAFT
U+1F822	🠢	\xf0\x9f\xa0\xa2	RIGHTWARDS TRIANGLE-HEADED ARROW WITH NARROW SHAFT
U+1F823	🠣	\xf0\x9f\xa0\xa3	DOWNWARDS TRIANGLE-HEADED ARROW WITH NARROW SHAFT
U+1F824	🠤	\xf0\x9f\xa0\xa4	LEFTWARDS TRIANGLE-HEADED ARROW WITH MEDIUM SHAFT
U+1F825	🠥	\xf0\x9f\xa0\xa5	UPWARDS TRIANGLE-HEADED ARROW WITH MEDIUM SHAFT
U+1F826	🠦	\xf0\x9f\xa0\xa6	RIGHTWARDS TRIANGLE-HEADED ARROW WITH MEDIUM SHAFT
U+1F827	🠧	\xf0\x9f\xa0\xa7	DOWNWARDS TRIANGLE-HEADED ARROW WITH MEDIUM SHAFT
U+1F828	🠨	\xf0\x9f\xa0\xa8	LEFTWARDS TRIANGLE-HEADED ARROW WITH BOLD SHAFT
U+1F829	🠩	\xf0\x9f\xa0\xa9	UPWARDS TRIANGLE-HEADED ARROW WITH BOLD SHAFT
U+1F82A	🠪	\xf0\x9f\xa0\xaa	RIGHTWARDS TRIANGLE-HEADED ARROW WITH BOLD SHAFT
U+1F82B	🠫	\xf0\x9f\xa0\xab	DOWNWARDS TRIANGLE-HEADED ARROW WITH BOLD SHAFT
U+1F82C	🠬	\xf0\x9f\xa0\xac	LEFTWARDS TRIANGLE-HEADED ARROW WITH HEAVY SHAFT
U+1F82D	🠭	\xf0\x9f\xa0\xad	UPWARDS TRIANGLE-HEADED ARROW WITH HEAVY SHAFT
U+1F82E	🠮	\xf0\x9f\xa0\xae	RIGHTWARDS TRIANGLE-HEADED ARROW WITH HEAVY SHAFT
U+1F82F	🠯	\xf0\x9f\xa0\xaf	DOWNWARDS TRIANGLE-HEADED ARROW WITH HEAVY SHAFT
U+1F830	🠰	\xf0\x9f\xa0\xb0	LEFTWARDS TRIANGLE-HEADED ARROW WITH VERY HEAVY SHAFT
U+1F831	🠱	\xf0\x9f\xa0\xb1	UPWARDS TRIANGLE-HEADED ARROW WITH VERY HEAVY SHAFT
U+1F832	🠲	\xf0\x9f\xa0\xb2	RIGHTWARDS TRIANGLE-HEADED ARROW WITH VERY HEAVY SHAFT
U+1F833	🠳	\xf0\x9f\xa0\xb3	DOWNWARDS TRIANGLE-HEADED ARROW WITH VERY HEAVY SHAFT
U+1F834	🠴	\xf0\x9f\xa0\xb4	LEFTWARDS FINGER-POST ARROW
U+1F835	🠵	\xf0\x9f\xa0\xb5	UPWARDS FINGER-POST ARROW
U+1F836	🠶	\xf0\x9f\xa0\xb6	RIGHTWARDS FINGER-POST ARROW
U+1F837	🠷	\xf0\x9f\xa0\xb7	DOWNWARDS FINGER-POST ARROW
U+1F838	🠸	\xf0\x9f\xa0\xb8	LEFTWARDS SQUARED ARROW
U+1F839	🠹	\xf0\x9f\xa0\xb9	UPWARDS SQUARED ARROW
U+1F83A	🠺	\xf0\x9f\xa0\xba	RIGHTWARDS SQUARED ARROW
U+1F83B	🠻	\xf0\x9f\xa0\xbb	DOWNWARDS SQUARED ARROW
U+1F83C	🠼	\xf0\x9f\xa0\xbc	LEFTWARDS COMPRESSED ARROW
U+1F83D	🠽	\xf0\x9f\xa0\xbd	UPWARDS COMPRESSED ARROW
U+1F83E	🠾	\xf0\x9f\xa0\xbe	RIGHTWARDS COMPRESSED ARROW
U+1F83F	🠿	\xf0\x9f\xa0\xbf	DOWNWARDS COMPRESSED ARROW
U+1F840	🡀	\xf0\x9f\xa1\x80	LEFTWARDS HEAVY COMPRESSED ARROW
U+1F841	🡁	\xf0\x9f\xa1\x81	UPWARDS HEAVY COMPRESSED ARROW
U+1F842	🡂	\xf0\x9f\xa1\x82	RIGHTWARDS HEAVY COMPRESSED ARROW
U+1F843	🡃	\xf0\x9f\xa1\x83	DOWNWARDS HEAVY COMPRESSED ARROW
U+1F844	🡄	\xf0\x9f\xa1\x84	LEFTWARDS HEAVY ARROW
U+1F845	🡅	\xf0\x9f\xa1\x85	UPWARDS HEAVY ARROW
U+1F846	🡆	\xf0\x9f\xa1\x86	RIGHTWARDS HEAVY ARROW
U+1F847	🡇	\xf0\x9f\xa1\x87	DOWNWARDS HEAVY ARROW
U+1F848	🡈	\xf0\x9f\xa1\x88	
U+1F849	🡉	\xf0\x9f\xa1\x89	
U+1F84A	🡊	\xf0\x9f\xa1\x8a	
U+1F84B	🡋	\xf0\x9f\xa1\x8b	
U+1F84C	🡌	\xf0\x9f\xa1\x8c	
U+1F84D	🡍	\xf0\x9f\xa1\x8d	
U+1F84E	🡎	\xf0\x9f\xa1\x8e	
U+1F84F	🡏	\xf0\x9f\xa1\x8f	
U+1F850	🡐	\xf0\x9f\xa1\x90	LEFTWARDS SANS-SERIF ARROW
U+1F851	🡑	\xf0\x9f\xa1\x91	UPWARDS SANS-SERIF ARROW
U+1F852	🡒	\xf0\x9f\xa1\x92	RIGHTWARDS SANS-SERIF ARROW
U+1F853	🡓	\xf0\x9f\xa1\x93	DOWNWARDS SANS-SERIF ARROW
U+1F854	🡔	\xf0\x9f\xa1\x94	NORTH WEST SANS-SERIF ARROW
U+1F855	🡕	\xf0\x9f\xa1\x95	NORTH EAST SANS-SERIF ARROW
U+1F856	🡖	\xf0\x9f\xa1\x96	SOUTH EAST SANS-SERIF ARROW
U+1F857	🡗	\xf0\x9f\xa1\x97	SOUTH WEST SANS-SERIF ARROW
U+1F858	🡘	\xf0\x9f\xa1\x98	LEFT RIGHT SANS-SERIF ARROW
U+1F859	🡙	\xf0\x9f\xa1\x99	UP DOWN SANS-SERIF ARROW
U+1F85A	🡚	\xf0\x9f\xa1\x9a	
U+1F85B	🡛	\xf0\x9f\xa1\x9b	
U+1F85C	🡜	\xf0\x9f\xa1\x9c	
U+1F85D	🡝	\xf0\x9f\xa1\x9d	
U+1F85E	🡞	\xf0\x9f\xa1\x9e	
U+1F85F	🡟	\xf0\x9f\xa1\x9f	
U+1F860	🡠	\xf0\x9f\xa1\xa0	WIDE-HEADED LEFTWARDS LIGHT BARB ARROW
U+1F861	🡡	\xf0\x9f\xa1\xa1	WIDE-HEADED UPWARDS LIGHT BARB ARROW
U+1F862	🡢	\xf0\x9f\xa1\xa2	WIDE-HEADED RIGHTWARDS LIGHT BARB ARROW
U+1F863	🡣	\xf0\x9f\xa1\xa3	WIDE-HEADED DOWNWARDS LIGHT BARB ARROW
U+1F864	🡤	\xf0\x9f\xa1\xa4	WIDE-HEADED NORTH WEST LIGHT BARB ARROW
U+1F865	🡥	\xf0\x9f\xa1\xa5	WIDE-HEADED NORTH EAST LIGHT BARB ARROW
U+1F866	🡦	\xf0\x9f\xa1\xa6	WIDE-HEADED SOUTH EAST LIGHT BARB ARROW
U+1F867	🡧	\xf0\x9f\xa1\xa7	WIDE-HEADED SOUTH WEST LIGHT BARB ARROW
U+1F868	🡨	\xf0\x9f\xa1\xa8	WIDE-HEADED LEFTWARDS BARB ARROW
U+1F869	🡩	\xf0\x9f\xa1\xa9	WIDE-HEADED UPWARDS BARB ARROW
U+1F86A	🡪	\xf0\x9f\xa1\xaa	WIDE-HEADED RIGHTWARDS BARB ARROW
U+1F86B	🡫	\xf0\x9f\xa1\xab	WIDE-HEADED DOWNWARDS BARB ARROW
U+1F86C	🡬	\xf0\x9f\xa1\xac	WIDE-HEADED NORTH WEST BARB ARROW
U+1F86D	🡭	\xf0\x9f\xa1\xad	WIDE-HEADED NORTH EAST BARB ARROW
U+1F86E	🡮	\xf0\x9f\xa1\xae	WIDE-HEADED SOUTH EAST BARB ARROW
U+1F86F	🡯	\xf0\x9f\xa1\xaf	WIDE-HEADED SOUTH WEST BARB ARROW
U+1F870	🡰	\xf0\x9f\xa1\xb0	WIDE-HEADED LEFTWARDS MEDIUM BARB ARROW
U+1F871	🡱	\xf0\x9f\xa1\xb1	WIDE-HEADED UPWARDS MEDIUM BARB ARROW
U+1F872	🡲	\xf0\x9f\xa1\xb2	WIDE-HEADED RIGHTWARDS MEDIUM BARB ARROW
U+1F873	🡳	\xf0\x9f\xa1\xb3	WIDE-HEADED DOWNWARDS MEDIUM BARB ARROW
U+1F874	🡴	\xf0\x9f\xa1\xb4	WIDE-HEADED NORTH WEST MEDIUM BARB ARROW
U+1F875	🡵	\xf0\x9f\xa1\xb5	WIDE-HEADED NORTH EAST MEDIUM BARB ARROW
U+1F876	🡶	\xf0\x9f\xa1\xb6	WIDE-HEADED SOUTH EAST MEDIUM BARB ARROW
U+1F877	🡷	\xf0\x9f\xa1\xb7	WIDE-HEADED SOUTH WEST MEDIUM BARB ARROW
U+1F878	🡸	\xf0\x9f\xa1\xb8	WIDE-HEADED LEFTWARDS HEAVY BARB ARROW
U+1F879	🡹	\xf0\x9f\xa1\xb9	WIDE-HEADED UPWARDS HEAVY BARB ARROW
U+1F87A	🡺	\xf0\x9f\xa1\xba	WIDE-HEADED RIGHTWARDS HEAVY BARB ARROW
U+1F87B	🡻	\xf0\x9f\xa1\xbb	WIDE-HEADED DOWNWARDS HEAVY BARB ARROW
U+1F87C	🡼	\xf0\x9f\xa1\xbc	WIDE-HEADED NORTH WEST HEAVY BARB ARROW
U+1F87D	🡽	\xf0\x9f\xa1\xbd	WIDE-HEADED NORTH EAST HEAVY BARB ARROW
U+1F87E	🡾	\xf0\x9f\xa1\xbe	WIDE-HEADED SOUTH EAST HEAVY BARB ARROW
U+1F87F	🡿	\xf0\x9f\xa1\xbf	WIDE-HEADED SOUTH WEST HEAVY BARB ARROW
U+1F880	🢀	\xf0\x9f\xa2\x80	WIDE-HEADED LEFTWARDS VERY HEAVY BARB ARROW
U+1F881	🢁	\xf0\x9f\xa2\x81	WIDE-HEADED UPWARDS VERY HEAVY BARB ARROW
U+1F882	🢂	\xf0\x9f\xa2\x82	WIDE-HEADED RIGHTWARDS VERY HEAVY BARB ARROW
U+1F883	🢃	\xf0\x9f\xa2\x83	WIDE-HEADED DOWNWARDS VERY HEAVY BARB ARROW
U+1F884	🢄	\xf0\x9f\xa2\x84	WIDE-HEADED NORTH WEST VERY HEAVY BARB ARROW
U+1F885	🢅	\xf0\x9f\xa2\x85	WIDE-HEADED NORTH EAST VERY HEAVY BARB ARROW
U+1F886	🢆	\xf0\x9f\xa2\x86	WIDE-HEADED SOUTH EAST VERY HEAVY BARB ARROW
U+1F887	🢇	\xf0\x9f\xa2\x87	WIDE-HEADED SOUTH WEST VERY HEAVY BARB ARROW
U+1F888	🢈	\xf0\x9f\xa2\x88	
U+1F889	🢉	\xf0\x9f\xa2\x89	
U+1F88A	🢊	\xf0\x9f\xa2\x8a	
U+1F88B	🢋	\xf0\x9f\xa2\x8b	
U+1F88C	🢌	\xf0\x9f\xa2\x8c	
U+1F88D	🢍	\xf0\x9f\xa2\x8d	
U+1F88E	🢎	\xf0\x9f\xa2\x8e	
U+1F88F	🢏	\xf0\x9f\xa2\x8f	
U+1F890	🢐	\xf0\x9f\xa2\x90	LEFTWARDS TRIANGLE ARROWHEAD
U+1F891	🢑	\xf0\x9f\xa2\x91	UPWARDS TRIANGLE ARROWHEAD
U+1F892	🢒	\xf0\x9f\xa2\x92	RIGHTWARDS TRIANGLE ARROWHEAD
U+1F893	🢓	\xf0\x9f\xa2\x93	DOWNWARDS TRIANGLE ARROWHEAD
U+1F894	🢔	\xf0\x9f\xa2\x94	LEFTWARDS WHITE ARROW WITHIN TRIANGLE ARROWHEAD
U+1F895	🢕	\xf0\x9f\xa2\x95	UPWARDS WHITE ARROW WITHIN TRIANGLE ARROWHEAD
U+1F896	🢖	\xf0\x9f\xa2\x96	RIGHTWARDS WHITE ARROW WITHIN TRIANGLE ARROWHEAD
U+1F897	🢗	\xf0\x9f\xa2\x97	DOWNWARDS WHITE ARROW WITHIN TRIANGLE ARROWHEAD
U+1F898	🢘	\xf0\x9f\xa2\x98	LEFTWARDS ARROW WITH NOTCHED TAIL
U+1F899	🢙	\xf0\x9f\xa2\x99	UPWARDS ARROW WITH NOTCHED TAIL
U+1F89A	🢚	\xf0\x9f\xa2\x9a	RIGHTWARDS ARROW WITH NOTCHED TAIL
U+1F89B	🢛	\xf0\x9f\xa2\x9b	DOWNWARDS ARROW WITH NOTCHED TAIL
U+1F89C	🢜	\xf0\x9f\xa2\x9c	HEAVY ARROW SHAFT WIDTH ONE
U+1F89D	🢝	\xf0\x9f\xa2\x9d	HEAVY ARROW SHAFT WIDTH TWO THIRDS
U+1F89E	🢞	\xf0\x9f\xa2\x9e	HEAVY ARROW SHAFT WIDTH ONE HALF
U+1F89F	🢟	\xf0\x9f\xa2\x9f	HEAVY ARROW SHAFT WIDTH ONE THIRD
U+1F8A0	🢠	\xf0\x9f\xa2\xa0	LEFTWARDS BOTTOM-SHADED WHITE ARROW
U+1F8A1	🢡	\xf0\x9f\xa2\xa1	RIGHTWARDS BOTTOM SHADED WHITE ARROW
U+1F8A2	🢢	\xf0\x9f\xa2\xa2	LEFTWARDS TOP SHADED WHITE ARROW
U+1F8A3	🢣	\xf0\x9f\xa2\xa3	RIGHTWARDS TOP SHADED WHITE ARROW
U+1F8A4	🢤	\xf0\x9f\xa2\xa4	LEFTWARDS LEFT-SHADED WHITE ARROW
U+1F8A5	🢥	\xf0\x9f\xa2\xa5	RIGHTWARDS RIGHT-SHADED WHITE ARROW
U+1F8A6	🢦	\xf0\x9f\xa2\xa6	LEFTWARDS RIGHT-SHADED WHITE ARROW
U+1F8A7	🢧	\xf0\x9f\xa2\xa7	RIGHTWARDS LEFT-SHADED WHITE ARROW
U+1F8A8	🢨	\xf0\x9f\xa2\xa8	LEFTWARDS BACK-TILTED SHADOWED WHITE ARROW
U+1F8A9	🢩	\xf0\x9f\xa2\xa9	RIGHTWARDS BACK-TILTED SHADOWED WHITE ARROW
U+1F8AA	🢪	\xf0\x9f\xa2\xaa	LEFTWARDS FRONT-TILTED SHADOWED WHITE ARROW
U+1F8AB	🢫	\xf0\x9f\xa2\xab	RIGHTWARDS FRONT-TILTED SHADOWED WHITE ARROW
U+1F8AC	🢬	\xf0\x9f\xa2\xac	WHITE ARROW SHAFT WIDTH ONE
U+1F8AD	🢭	\xf0\x9f\xa2\xad	WHITE ARROW SHAFT WIDTH TWO THIRDS
U+1F8AE	🢮	\xf0\x9f\xa2\xae	
U+1F8AF	🢯	\xf0\x9f\xa2\xaf	
U+1F8B0	🢰	\xf0\x9f\xa2\xb0	ARROW POINTING UPWARDS THEN NORTH WEST
U+1F8B1	🢱	\xf0\x9f\xa2\xb1	ARROW POINTING RIGHTWARDS THEN CURVING SOUTH WEST
